Date,Item_ID,Item_Name,Category,Subcategory,Unit,Current_Stock,Reorder_Level,Daily_Usage,Lead_Time,Price_per_Unit,Supplier_Name,Seasonal_Factor,Waste_Percentage
2024-02-21,34,lemon,Veg,Fruit,kg,18.85,4.49,3.29,2,250,Supplier C,1.49,3.09
2024-02-21,35,lemongrass,Veg,Fruit,kg,11.65,8.93,3.26,2,280,Supplier A,1.46,0.83
2024-02-21,36,mint,Veg,Herb,kg,13.87,6.74,0.64,4,40,Supplier B,1.05,1.03
2024-02-21,37,mushrooms,Veg,Vegetable,kg,21.91,7.36,3.42,1,40,Supplier C,1.39,1.58
2024-02-21,38,onion,Veg,Grocery,kg,13.94,3.93,3.0,4,6,Supplier B,1.2,3.65
2024-02-21,39,palm sugar,Veg,Grocery,kg,17.54,4.07,4.28,3,40,Supplier C,1.14,4.69
2024-02-21,40,peanuts,Veg,Vegetable,kg,15.54,3.14,3.85,2,280,Supplier A,1.12,3.37
2024-02-21,41,prawns,Non-Veg,Fish,kg,19.07,4.66,3.85,1,280,Supplier C,1.0,1.87
2024-02-21,42,red beans,Veg,Vegetable,kg,21.31,5.94,3.0,4,50,Supplier A,1.09,2.73
2024-02-21,43,rice,Veg,Grain,kg,18.41,8.36,2.47,2,600,Supplier C,0.89,1.13
2024-02-21,44,rice flour jelly,Veg,Grain,kg,15.510000000000002,5.29,4.45,2,450,Supplier C,1.43,2.19
2024-02-21,45,rice noodles,Veg,Grain,kg,7.37,6.97,1.68,4,70,Supplier A,1.22,1.51
2024-02-21,46,sambal,Veg,Vegetable,kg,13.49,9.9,1.15,4,50,Supplier B,0.86,2.96
2024-02-21,47,shrimp paste,Non-Veg,Fish,kg,14.21,9.08,4.45,1,40,Supplier C,1.18,0.6
2024-02-21,48,soft-boiled eggs,Non-Veg,Poultry,liter,9.49,8.17,2.0,3,6,Supplier B,1.34,0.45
2024-02-21,49,soy sauce,Veg,Grocery,liter,16.990000000000002,6.6,0.53,2,40,Supplier B,1.2,2.22
2024-02-21,50,spaghetti,Veg,Vegetable,kg,7.81,4.94,0.71,1,50,Supplier A,1.13,2.25
2024-02-21,51,spices,Veg,Grocery,kg,21.23,5.27,3.53,2,600,Supplier C,1.46,4.45
2024-02-21,52,sugar syrup,Veg,Grocery,liter,21.72,7.62,6.0,1,50,Supplier C,1.16,3.19
2024-02-21,53,tamarind,Veg,Grocery,kg,17.549999999999997,8.93,0.9,3,280,Supplier B,1.38,1.37
2024-02-21,54,tandoori masala,Veg,Vegetable,kg,21.83,3.28,6.0,2,50,Supplier A,1.1,2.35
2024-02-21,55,vegetable broth,Veg,Vegetable,liter,18.85,4.49,3.29,2,250,Supplier C,1.49,3.09
2024-02-21,56,water,Veg,Vegetable,liter,18.950000000000003,4.77,2.17,2,40,Supplier A,0.86,1.84
2024-02-21,57,white bread,Veg,Grain,kg,20.46,5.0,2.89,4,450,Supplier C,1.5,2.91
2024-02-21,58,yogurt,Veg,Dairy,kg,17.36,8.04,1.53,3,250,Supplier A,1.2,2.99
2024-02-22,1,anchovies,Non-Veg,Fish,kg,18.24,4.89,1.94,4,40,Supplier B,0.92,0.22
2024-02-22,2,bean sprouts,Veg,Vegetable,kg,16.72,8.22,2.92,1,450,Supplier C,1.07,2.82
2024-02-22,3,beef,Non-Veg,Meat,kg,21.88,8.3,4.93,2,600,Supplier A,1.05,1.23
2024-02-22,4,beef bacon,Non-Veg,Meat,kg,19.69,9.03,2.42,3,250,Supplier B,1.17,0.82
2024-02-22,5,black pepper,Veg,Grocery,kg,20.1,5.97,1.33,2,250,Supplier A,1.19,4.03
2024-02-22,6,black pepper sauce,Veg,Grocery,liter,18.58,5.2,2.93,3,35,Supplier A,1.26,4.51
2024-02-22,7,black tea,Veg,Vegetable,kg,20.51,6.78,4.3,4,40,Supplier C,1.0,1.78
2024-02-22,8,butter,Veg,Dairy,kg,12.92,6.92,0.81,1,50,Supplier C,1.3,1.11
2024-02-22,9,cheese,Veg,Dairy,kg,11.07,7.5,1.57,4,40,Supplier A,1.17,2.93
2024-02-22,10,chicken,Non-Veg,Meat,kg,20.01,7.43,4.0,4,50,Supplier C,1.18,0.58
2024-02-22,11,chicken thigh,Non-Veg,Meat,kg,12.45,3.31,4.0,1,6,Supplier B,1.17,4.79
2024-02-22,12,chili,Veg,Grocery,kg,23.130000000000003,6.19,4.78,4,450,Supplier B,0.92,1.68
2024-02-22,13,chili sauce,Veg,Grocery,liter,15.41,5.05,4.39,4,450,Supplier A,1.43,2.03
2024-02-22,14,chives,Veg,Vegetable,kg,14.38,8.27,3.33,2,40,Supplier B,1.35,0.22
2024-02-22,15,cockles,Non-Veg,Fish,kg,14.44,6.65,1.64,3,250,Supplier C,0.8,1.32
2024-02-22,16,coconut milk,Veg,Dairy,liter,17.47,8.94,1.32,4,250,Supplier B,0.85,3.24
2024-02-22,17,coleslaw,Veg,Vegetable,kg,9.67,6.19,3.85,3,50,Supplier C,0.83,4.14
2024-02-22,18,condensed milk,Veg,Dairy,liter,22.41,9.47,8.0,3,50,Supplier A,1.36,1.02
2024-02-22,19,cream,Veg,Dairy,liter,16.15,7.43,3.76,1,450,Supplier B,0.84,4.83
2024-02-22,20,cucumber,Veg,Grocery,kg,13.49,3.36,3.17,4,50,Supplier C,0.96,0.33
2024-02-22,21,curry,Veg,Vegetable,kg,23.56,8.53,4.13,1,250,Supplier B,0.93,2.23
2024-02-22,22,egg,Non-Veg,Poultry,pieces,9.36,8.26,2.82,2,50,Supplier A,1.47,0.08
2024-02-22,23,eggs,Non-Veg,Poultry,pieces,9.49,8.17,2.0,3,6,Supplier B,1.34,0.45
2024-02-22,24,evaporated milk,Veg,Dairy,liter,14.9,8.24,5.0,4,250,Supplier A,0.8,3.37
2024-02-22,25,fish broth,Non-Veg,Fish,liter,10.33,4.43,2.94,1,70,Supplier A,1.34,3.88
2024-02-22,26,flat rice noodles,Veg,Grain,kg,22.89,4.18,5.0,1,50,Supplier B,0.95,2.41
2024-02-22,27,flour,Veg,Grain,kg,11.23,4.15,1.12,2,600,Supplier C,1.24,3.04
2024-02-22,28,fries,Veg,Vegetable,kg,11.39,8.62,1.78,3,450,Supplier B,0.86,2.9
2024-02-22,29,galangal,Veg,Vegetable,kg,12.23,8.63,1.85,4,35,Supplier B,1.17,3.67
2024-02-22,30,garlic,Veg,Grocery,kg,24.89,7.62,6.0,4,6,Supplier A,1.12,0.46
2024-02-22,31,ghee,Veg,Dairy,kg,14.01,6.64,2.97,2,280,Supplier C,1.24,0.3
2024-02-22,32,ginger,Veg,Grocery,kg,20.59,7.3,3.43,1,600,Supplier C,1.35,2.3
2024-02-22,33,kaya,Veg,Vegetable,kg,9.58,6.54,1.64,4,35,Supplier C,1.36,0.52
2024-02-22,34,lemon,Veg,Fruit,kg,9.23,5.15,4.22,1,250,Supplier C,1.18,0.69
2024-02-22,35,lemongrass,Veg,Fruit,kg,20.21,9.64,4.95,2,280,Supplier A,0.86,4.64
2024-02-22,36,mint,Veg,Herb,kg,20.66,9.87,4.98,1,40,Supplier C,1.12,1.1
2024-02-22,37,mushrooms,Veg,Vegetable,kg,13.34,7.21,1.18,1,40,Supplier A,1.41,0.56
2024-02-22,38,onion,Veg,Grocery,kg,19.46,5.11,7.0,1,6,Supplier B,0.99,4.99
2024-02-22,39,palm sugar,Veg,Grocery,kg,16.21,6.46,0.9,1,40,Supplier C,1.39,4.65
2024-02-22,40,peanuts,Veg,Vegetable,kg,19.49,6.0,0.57,1,280,Supplier C,1.49,2.86
2024-02-22,41,prawns,Non-Veg,Fish,kg,16.32,8.87,2.72,1,280,Supplier B,1.16,1.92
2024-02-22,42,red beans,Veg,Vegetable,kg,20.17,4.16,7.0,3,50,Supplier A,1.11,0.7
2024-02-22,43,rice,Veg,Grain,kg,17.79,6.88,3.24,3,600,Supplier B,1.04,4.52
2024-02-22,44,rice flour jelly,Veg,Grain,kg,12.4,7.16,1.54,2,450,Supplier B,0.99,0.71
2024-02-22,45,rice noodles,Veg,Grain,kg,12.58,3.57,3.52,2,70,Supplier B,1.15,2.22
2024-02-22,46,sambal,Veg,Vegetable,kg,20.21,6.85,0.69,4,50,Supplier C,1.08,1.58
2024-02-22,47,shrimp paste,Non-Veg,Fish,kg,13.34,7.21,1.18,1,40,Supplier A,1.41,0.56
2024-02-22,48,soft-boiled eggs,Non-Veg,Poultry,liter,14.9,4.72,2.0,4,6,Supplier B,1.34,3.04
2024-02-22,49,soy sauce,Veg,Grocery,liter,13.15,8.03,2.41,3,40,Supplier C,1.39,2.19
2024-02-22,50,spaghetti,Veg,Vegetable,kg,12.92,6.92,0.81,1,50,Supplier C,1.3,1.11
2024-02-22,51,spices,Veg,Grocery,kg,13.21,9.14,4.07,4,600,Supplier C,1.46,4.85
2024-02-22,52,sugar syrup,Veg,Grocery,liter,17.02,7.13,9.0,3,50,Supplier C,1.14,0.28
2024-02-22,53,tamarind,Veg,Grocery,kg,12.7,4.68,1.53,3,280,Supplier C,0.9,3.95
2024-02-22,54,tandoori masala,Veg,Vegetable,kg,22.78,8.38,3.0,3,50,Supplier B,1.1,2.06
2024-02-22,55,vegetable broth,Veg,Vegetable,liter,22.69,9.61,4.07,3,250,Supplier A,1.47,1.98
2024-02-22,56,water,Veg,Vegetable,liter,15.23,4.13,2.28,2,40,Supplier C,1.01,1.04
2024-02-22,57,white bread,Veg,Grain,kg,23.130000000000003,6.19,4.78,4,450,Supplier B,0.92,1.68
2024-02-22,58,yogurt,Veg,Dairy,kg,21.22,4.33,2.52,4,250,Supplier B,1.26,2.35
2024-02-23,1,anchovies,Non-Veg,Fish,kg,12.84,5.34,0.95,4,40,Supplier A,0.81,3.54
2024-02-23,2,bean sprouts,Veg,Vegetable,kg,10.37,9.26,4.17,4,450,Supplier B,1.35,2.99
2024-02-23,3,beef,Non-Veg,Meat,kg,11.23,4.15,1.12,2,600,Supplier C,1.24,3.04
2024-02-23,4,beef bacon,Non-Veg,Meat,kg,17.96,5.94,2.0,3,250,Supplier C,1.17,1.86
2024-02-23,5,black pepper,Veg,Grocery,kg,12.95,7.52,3.98,4,250,Supplier B,1.03,0.96
2024-02-23,6,black pepper sauce,Veg,Grocery,liter,11.95,7.06,4.81,2,35,Supplier A,1.38,4.76
2024-02-23,7,black tea,Veg,Vegetable,kg,13.15,8.03,2.41,3,40,Supplier C,1.39,2.19
2024-02-23,8,butter,Veg,Dairy,kg,20.58,9.7,4.85,2,50,Supplier B,1.01,4.03
2024-02-23,9,cheese,Veg,Dairy,kg,14.38,8.27,3.33,2,40,Supplier B,1.35,0.22
2024-02-23,10,chicken,Non-Veg,Meat,kg,21.53,7.82,2.0,2,50,Supplier B,0.87,3.09
2024-02-23,11,chicken thigh,Non-Veg,Meat,kg,11.22,8.35,6.0,2,6,Supplier B,1.02,3.53
2024-02-23,12,chili,Veg,Grocery,kg,14.5,5.75,3.92,1,450,Supplier A,0.84,0.16
2024-02-23,13,chili sauce,Veg,Grocery,liter,16.72,8.22,2.92,1,450,Supplier C,1.07,2.82
2024-02-23,14,chives,Veg,Vegetable,kg,16.990000000000002,6.6,0.53,2,40,Supplier B,1.2,2.22
2024-02-23,15,cockles,Non-Veg,Fish,kg,19.69,9.03,2.42,3,250,Supplier B,1.17,0.82
2024-02-23,16,coconut milk,Veg,Dairy,liter,19.9,8.9,0.71,4,250,Supplier B,1.46,2.26
2024-02-23,17,coleslaw,Veg,Vegetable,kg,18.68,6.81,1.36,1,50,Supplier B,1.13,0.86
2024-02-23,18,condensed milk,Veg,Dairy,liter,19.05,3.56,5.0,1,50,Supplier A,1.4,1.97
2024-02-23,19,cream,Veg,Dairy,liter,10.14,9.27,4.98,2,450,Supplier B,1.47,4.05
2024-02-23,20,cucumber,Veg,Grocery,kg,14.82,7.09,2.92,3,50,Supplier A,1.25,0.69
2024-02-23,21,curry,Veg,Vegetable,kg,8.51,7.1,2.13,1,250,Supplier A,1.22,0.34
2024-02-23,22,egg,Non-Veg,Poultry,pieces,15.45,7.51,3.11,4,50,Supplier A,1.45,4.85
2024-02-23,23,eggs,Non-Veg,Poultry,pieces,17.86,7.63,8.0,2,6,Supplier A,0.84,1.09
2024-02-23,24,evaporated milk,Veg,Dairy,liter,11.239999999999998,3.79,1.12,3,250,Supplier A,1.29,2.71
2024-02-23,25,fish broth,Non-Veg,Fish,liter,16.12,8.33,2.99,3,70,Supplier B,1.05,4.19
2024-02-23,26,flat rice noodles,Veg,Grain,kg,10.94,7.28,3.0,1,50,Supplier B,1.21,2.37
2024-02-23,27,flour,Veg,Grain,kg,12.38,4.3,4.07,3,600,Supplier B,1.47,1.37
2024-02-23,28,fries,Veg,Vegetable,kg,13.04,6.31,4.22,4,450,Supplier A,0.98,2.82
2024-02-23,29,galangal,Veg,Vegetable,kg,22.26,7.86,4.96,4,35,Supplier B,1.14,1.48
2024-02-23,30,garlic,Veg,Grocery,kg,18.37,5.5,1.0,3,6,Supplier B,1.2,0.66
2024-02-23,31,ghee,Veg,Dairy,kg,15.41,4.9,0.81,4,280,Supplier B,1.17,3.25
2024-02-23,32,ginger,Veg,Grocery,kg,20.89,8.08,3.09,4,600,Supplier B,1.07,1.2
2024-02-23,33,kaya,Veg,Vegetable,kg,22.26,7.86,4.96,4,35,Supplier B,1.14,1.48
2024-02-23,34,lemon,Veg,Fruit,kg,22.14,8.97,4.89,2,250,Supplier B,1.19,1.53
2024-02-23,35,lemongrass,Veg,Fruit,kg,18.69,8.49,4.22,1,280,Supplier B,0.97,0.07
2024-02-23,36,mint,Veg,Herb,kg,12.41,6.41,3.31,1,40,Supplier B,1.49,2.21
2024-02-23,37,mushrooms,Veg,Vegetable,kg,11.29,7.44,4.47,3,40,Supplier A,1.16,1.11
2024-02-23,38,onion,Veg,Grocery,kg,15.91,9.16,8.0,2,6,Supplier A,1.19,1.02
2024-02-23,39,palm sugar,Veg,Grocery,kg,16.16,5.95,1.48,2,40,Supplier B,0.92,2.63
2024-02-23,40,peanuts,Veg,Vegetable,kg,19.49,6.0,0.57,1,280,Supplier C,1.49,2.86
2024-02-23,41,prawns,Non-Veg,Fish,kg,17.549999999999997,8.93,0.9,3,280,Supplier B,1.38,1.37
2024-02-23,42,red beans,Veg,Vegetable,kg,17.880000000000003,3.19,9.0,4,50,Supplier C,1.27,3.89
2024-02-23,43,rice,Veg,Grain,kg,15.29,4.18,4.05,3,600,Supplier A,0.99,2.35
2024-02-23,44,rice flour jelly,Veg,Grain,kg,15.510000000000002,5.29,4.45,2,450,Supplier C,1.43,2.19
2024-02-23,45,rice noodles,Veg,Grain,kg,15.07,3.44,0.72,3,70,Supplier C,1.48,0.43
2024-02-23,46,sambal,Veg,Vegetable,kg,17.119999999999997,4.26,3.92,3,50,Supplier B,0.92,0.22
2024-02-23,47,shrimp paste,Non-Veg,Fish,kg,21.91,7.36,3.42,1,40,Supplier C,1.39,1.58
2024-02-23,48,soft-boiled eggs,Non-Veg,Poultry,liter,17.119999999999997,6.93,8.0,3,6,Supplier A,1.3,0.6
2024-02-23,49,soy sauce,Veg,Grocery,liter,20.78,5.74,1.81,1,40,Supplier C,0.8,3.83
2024-02-23,50,spaghetti,Veg,Vegetable,kg,10.08,8.49,2.91,2,50,Supplier C,1.0,4.12
2024-02-23,51,spices,Veg,Grocery,kg,18.37,8.63,3.22,3,600,Supplier C,1.03,0.11
2024-02-23,52,sugar syrup,Veg,Grocery,liter,17.78,4.57,3.0,1,50,Supplier C,1.15,0.09
2024-02-23,53,tamarind,Veg,Grocery,kg,18.69,8.49,4.22,1,280,Supplier B,0.97,0.07
2024-02-23,54,tandoori masala,Veg,Vegetable,kg,16.14,3.35,8.0,1,50,Supplier A,1.5,0.68
2024-02-23,55,vegetable broth,Veg,Vegetable,liter,13.97,3.27,2.09,2,250,Supplier C,0.89,3.95
2024-02-23,56,water,Veg,Vegetable,liter,18.08,9.89,4.96,4,40,Supplier C,1.45,1.86
2024-02-23,57,white bread,Veg,Grain,kg,18.79,4.06,3.97,1,450,Supplier C,0.83,2.32
2024-02-23,58,yogurt,Veg,Dairy,kg,19.25,5.4,0.99,3,250,Supplier C,0.85,2.06
2024-02-24,1,anchovies,Non-Veg,Fish,kg,14.489999999999998,7.8,2.29,2,40,Supplier A,1.25,4.76
2024-02-24,2,bean sprouts,Veg,Vegetable,kg,21.86,7.41,4.5,2,450,Supplier A,1.03,3.33
2024-02-24,3,beef,Non-Veg,Meat,kg,23.34,3.73,3.35,2,600,Supplier C,1.15,4.78
2024-02-24,4,beef bacon,Non-Veg,Meat,kg,15.63,6.42,1.73,3,250,Supplier B,1.32,2.22
2024-02-24,5,black pepper,Veg,Grocery,kg,12.12,8.08,2.44,1,250,Supplier B,1.05,4.24
2024-02-24,6,black pepper sauce,Veg,Grocery,liter,22.26,7.86,4.96,4,35,Supplier B,1.14,1.48
2024-02-24,7,black tea,Veg,Vegetable,kg,7.95,8.01,0.61,1,40,Supplier A,1.19,2.04
2024-02-24,8,butter,Veg,Dairy,kg,9.57,5.22,1.24,4,50,Supplier A,1.45,4.09
2024-02-24,9,cheese,Veg,Dairy,kg,20.66,9.87,4.98,1,40,Supplier C,1.12,1.1
2024-02-24,10,chicken,Non-Veg,Meat,kg,18.48,3.91,4.0,1,50,Supplier A,1.16,0.51
2024-02-24,11,chicken thigh,Non-Veg,Meat,kg,25.04,9.73,8.0,3,6,Supplier B,1.47,3.2
2024-02-24,12,chili,Veg,Grocery,kg,10.14,9.27,4.98,2,450,Supplier B,1.47,4.05
2024-02-24,13,chili sauce,Veg,Grocery,liter,9.89,7.04,3.96,3,450,Supplier A,1.08,3.96
2024-02-24,14,chives,Veg,Vegetable,kg,22.42,4.01,2.73,3,40,Supplier C,1.2,0.99
2024-02-24,15,cockles,Non-Veg,Fish,kg,15.83,6.01,3.07,4,250,Supplier B,1.13,4.55
2024-02-24,16,coconut milk,Veg,Dairy,liter,15.63,6.42,1.73,3,250,Supplier B,1.32,2.22
2024-02-24,17,coleslaw,Veg,Vegetable,kg,13.54,6.6,3.88,3,50,Supplier A,1.3,4.55
2024-02-24,18,condensed milk,Veg,Dairy,liter,17.189999999999998,4.36,5.0,2,50,Supplier B,0.98,2.43
2024-02-24,19,cream,Veg,Dairy,liter,9.78,5.71,3.82,3,450,Supplier A,1.47,1.02
2024-02-24,20,cucumber,Veg,Grocery,kg,20.2,3.61,3.68,2,50,Supplier C,1.14,0.77
2024-02-24,21,curry,Veg,Vegetable,kg,15.83,6.01,3.07,4,250,Supplier B,1.13,4.55
2024-02-24,22,egg,Non-Veg,Poultry,pieces,15.19,7.65,3.05,2,50,Supplier A,1.14,0.68
2024-02-24,23,eggs,Non-Veg,Poultry,pieces,17.78,9.65,3.0,2,6,Supplier B,1.49,2.36
2024-02-24,24,evaporated milk,Veg,Dairy,liter,10.65,7.58,1.9,2,250,Supplier B,1.19,4.86
2024-02-24,25,fish broth,Non-Veg,Fish,liter,14.82,8.38,2.65,3,70,Supplier A,0.9,0.96
2024-02-24,26,flat rice noodles,Veg,Grain,kg,21.48,8.08,7.0,3,50,Supplier C,1.1,1.56
2024-02-24,27,flour,Veg,Grain,kg,20.34,3.79,4.46,2,600,Supplier A,1.03,1.53
2024-02-24,28,fries,Veg,Vegetable,kg,11.39,8.62,1.78,3,450,Supplier B,0.86,2.9
2024-02-24,29,galangal,Veg,Vegetable,kg,10.27,5.97,4.24,3,35,Supplier C,1.48,0.41
2024-02-24,30,garlic,Veg,Grocery,kg,20.6,6.75,5.0,3,6,Supplier B,1.0,0.7
2024-02-24,31,ghee,Veg,Dairy,kg,13.94,4.9,3.34,4,280,Supplier B,0.87,4.38
2024-02-24,32,ginger,Veg,Grocery,kg,18.92,8.06,1.02,1,600,Supplier B,1.18,3.96
2024-02-24,33,kaya,Veg,Vegetable,kg,22.35,4.49,4.86,4,35,Supplier A,1.23,4.96
2024-02-24,34,lemon,Veg,Fruit,kg,16.009999999999998,4.58,3.9,2,250,Supplier B,1.5,4.72
2024-02-24,35,lemongrass,Veg,Fruit,kg,8.459999999999999,4.03,0.95,3,280,Supplier B,0.92,4.93
2024-02-24,36,mint,Veg,Herb,kg,18.950000000000003,4.77,2.17,2,40,Supplier A,0.86,1.84
2024-02-24,37,mushrooms,Veg,Vegetable,kg,13.15,8.03,2.41,3,40,Supplier C,1.39,2.19
2024-02-24,38,onion,Veg,Grocery,kg,12.09,3.43,7.0,3,6,Supplier B,0.99,3.55
2024-02-24,39,palm sugar,Veg,Grocery,kg,10.59,4.94,3.53,3,40,Supplier A,1.16,3.76
2024-02-24,40,peanuts,Veg,Vegetable,kg,18.32,5.75,2.63,1,280,Supplier C,1.44,2.85
2024-02-24,41,prawns,Non-Veg,Fish,kg,11.65,8.93,3.26,2,280,Supplier A,1.46,0.83
2024-02-24,42,red beans,Veg,Vegetable,kg,23.45,5.88,8.0,4,50,Supplier A,1.27,2.37
2024-02-24,43,rice,Veg,Grain,kg,11.07,6.71,1.64,3,600,Supplier C,1.44,2.83
2024-02-24,44,rice flour jelly,Veg,Grain,kg,9.59,9.95,2.3,4,450,Supplier B,0.97,3.84
2024-02-24,45,rice noodles,Veg,Grain,kg,18.75,4.8,0.68,4,70,Supplier C,1.12,1.92
2024-02-24,46,sambal,Veg,Vegetable,kg,18.61,6.47,0.84,4,50,Supplier A,1.43,2.58
2024-02-24,47,shrimp paste,Non-Veg,Fish,kg,16.21,6.46,0.9,1,40,Supplier C,1.39,4.65
2024-02-24,48,soft-boiled eggs,Non-Veg,Poultry,liter,12.45,3.31,4.0,1,6,Supplier B,1.17,4.79
2024-02-24,49,soy sauce,Veg,Grocery,liter,17.14,8.57,3.63,2,40,Supplier C,0.89,2.57
2024-02-24,50,spaghetti,Veg,Vegetable,kg,14.82,7.09,2.92,3,50,Supplier A,1.25,0.69
2024-02-24,51,spices,Veg,Grocery,kg,19.62,9.12,1.12,4,600,Supplier B,1.24,1.25
2024-02-24,52,sugar syrup,Veg,Grocery,liter,22.16,8.31,7.0,3,50,Supplier A,1.23,3.36
2024-02-24,53,tamarind,Veg,Grocery,kg,18.880000000000003,6.96,2.12,3,280,Supplier C,1.02,0.4
2024-02-24,54,tandoori masala,Veg,Vegetable,kg,8.780000000000001,5.36,3.0,2,50,Supplier B,1.18,2.74
2024-02-24,55,vegetable broth,Veg,Vegetable,liter,12.11,9.79,1.24,2,250,Supplier A,0.81,4.29
2024-02-24,56,water,Veg,Vegetable,liter,11.63,7.35,2.5,1,40,Supplier C,1.19,1.26
2024-02-24,57,white bread,Veg,Grain,kg,21.86,7.41,4.5,2,450,Supplier A,1.03,3.33
2024-02-24,58,yogurt,Veg,Dairy,kg,15.63,6.42,1.73,3,250,Supplier B,1.32,2.22
2024-02-25,1,anchovies,Non-Veg,Fish,kg,19.42,6.64,2.84,4,40,Supplier B,1.48,4.08
2024-02-25,2,bean sprouts,Veg,Vegetable,kg,11.39,4.36,3.84,4,450,Supplier A,0.91,1.95
2024-02-25,3,beef,Non-Veg,Meat,kg,9.56,3.59,1.66,3,600,Supplier B,1.24,4.91
2024-02-25,4,beef bacon,Non-Veg,Meat,kg,19.9,8.9,0.71,4,250,Supplier B,1.46,2.26
2024-02-25,5,black pepper,Veg,Grocery,kg,16.09,4.67,1.3,2,250,Supplier C,1.49,4.03
2024-02-25,6,black pepper sauce,Veg,Grocery,liter,20.69,8.57,3.01,2,35,Supplier A,0.82,4.94
2024-02-25,7,black tea,Veg,Vegetable,kg,14.73,9.84,3.73,2,40,Supplier B,0.93,0.61
2024-02-25,8,butter,Veg,Dairy,kg,17.130000000000003,5.24,1.03,1,50,Supplier A,1.49,2.09
2024-02-25,9,cheese,Veg,Dairy,kg,15.5,3.64,3.63,2,40,Supplier A,0.81,1.34
2024-02-25,10,chicken,Non-Veg,Meat,kg,20.17,4.16,7.0,3,50,Supplier A,1.11,0.7
2024-02-25,11,chicken thigh,Non-Veg,Meat,kg,15.91,9.16,8.0,2,6,Supplier A,1.19,1.02
2024-02-25,12,chili,Veg,Grocery,kg,17.78,6.28,3.28,1,450,Supplier C,1.25,4.91
2024-02-25,13,chili sauce,Veg,Grocery,liter,15.31,3.35,2.79,4,450,Supplier B,1.4,1.39
2024-02-25,14,chives,Veg,Vegetable,kg,14.73,9.84,3.73,2,40,Supplier B,0.93,0.61
2024-02-25,15,cockles,Non-Veg,Fish,kg,18.85,4.49,3.29,2,250,Supplier C,1.49,3.09
2024-02-25,16,coconut milk,Veg,Dairy,liter,10.93,7.2,3.15,2,250,Supplier B,1.44,2.12
2024-02-25,17,coleslaw,Veg,Vegetable,kg,13.54,6.6,3.88,3,50,Supplier A,1.3,4.55
2024-02-25,18,condensed milk,Veg,Dairy,liter,8.84,4.62,2.0,2,50,Supplier B,0.89,0.2
2024-02-25,19,cream,Veg,Dairy,liter,23.130000000000003,6.19,4.78,4,450,Supplier B,0.92,1.68
2024-02-25,20,cucumber,Veg,Grocery,kg,16.77,5.48,4.99,1,50,Supplier A,1.12,4.36
2024-02-25,21,curry,Veg,Vegetable,kg,13.57,8.69,4.56,2,250,Supplier A,1.37,1.58
2024-02-25,22,egg,Non-Veg,Poultry,pieces,12.59,4.41,1.0,4,50,Supplier C,1.02,3.18
2024-02-25,23,eggs,Non-Veg,Poultry,pieces,13.6,6.59,8.0,2,6,Supplier C,0.95,2.05
2024-02-25,24,evaporated milk,Veg,Dairy,liter,15.31,4.51,4.56,1,250,Supplier A,0.94,4.18
2024-02-25,25,fish broth,Non-Veg,Fish,liter,16.12,8.33,2.99,3,70,Supplier B,1.05,4.19
2024-02-25,26,flat rice noodles,Veg,Grain,kg,7.7,9.89,1.0,2,50,Supplier A,1.39,0.93
2024-02-25,27,flour,Veg,Grain,kg,8.5,3.9,1.93,1,600,Supplier A,0.86,2.36
2024-02-25,28,fries,Veg,Vegetable,kg,19.54,6.86,4.21,4,450,Supplier A,0.94,0.66
2024-02-25,29,galangal,Veg,Vegetable,kg,19.0,4.99,1.75,1,35,Supplier C,1.04,0.57
2024-02-25,30,garlic,Veg,Grocery,kg,8.92,5.37,2.0,4,6,Supplier B,0.87,2.99
2024-02-25,31,ghee,Veg,Dairy,kg,17.73,8.5,1.02,1,280,Supplier C,0.99,0.51
2024-02-25,32,ginger,Veg,Grocery,kg,19.45,7.3,1.89,2,600,Supplier C,0.8,1.48
2024-02-25,33,kaya,Veg,Vegetable,kg,9.58,6.54,1.64,4,35,Supplier C,1.36,0.52
2024-02-25,34,lemon,Veg,Fruit,kg,12.24,7.14,2.94,2,250,Supplier C,0.83,1.25
2024-02-25,35,lemongrass,Veg,Fruit,kg,18.7,9.59,2.06,1,280,Supplier A,0.86,2.59
2024-02-25,36,mint,Veg,Herb,kg,11.29,7.44,4.47,3,40,Supplier A,1.16,1.11
2024-02-25,37,mushrooms,Veg,Vegetable,kg,15.74,6.03,1.66,2,40,Supplier B,1.21,4.45
2024-02-25,38,onion,Veg,Grocery,kg,20.6,6.75,5.0,3,6,Supplier B,1.0,0.7
2024-02-25,39,palm sugar,Veg,Grocery,kg,19.42,6.64,2.84,4,40,Supplier B,1.48,4.08
2024-02-25,40,peanuts,Veg,Vegetable,kg,23.02,6.45,4.44,1,280,Supplier B,1.39,2.69
2024-02-25,41,prawns,Non-Veg,Fish,kg,24.01,7.35,4.28,1,280,Supplier C,1.38,1.52
2024-02-25,42,red beans,Veg,Vegetable,kg,14.27,8.01,8.0,1,50,Supplier C,0.87,4.01
2024-02-25,43,rice,Veg,Grain,kg,18.41,8.36,2.47,2,600,Supplier C,0.89,1.13
2024-02-25,44,rice flour jelly,Veg,Grain,kg,19.58,4.63,3.4,3,450,Supplier C,1.17,0.03
2024-02-25,45,rice noodles,Veg,Grain,kg,20.45,7.28,3.32,2,70,Supplier C,1.2,4.57
