date,ingredient_name,unit,historical_ingredient_usage,contributing_menu_items,covered_menu_quantity
2024-04-12,Flat Rice Noodles,kg,51.75,1,345.0
2024-04-12,Flour,kg,59.60000000000001,1,596.0
2024-04-12,Fries,kg,88.79999999999998,1,592.0
2024-04-12,Galangal,kg,2.0,1,200.0
2024-04-12,Garlic,kg,5.67,2,567.0
2024-04-12,Ghee,kg,11.92,1,596.0
2024-04-12,Ginger,kg,3.11,1,311.0
2024-04-12,Kaya,kg,30.479999999999997,1,1016.0
2024-04-12,Lemon,kg,18.06,1,602.0
2024-04-12,Lemongrass,kg,2.0,1,200.0
2024-04-12,Mushrooms,kg,38.4,1,256.0
2024-04-12,Onion,kg,12.8,1,256.0
2024-04-12,Palm Sugar,kg,49.4,1,988.0
2024-04-12,Prawns,kg,27.6,1,345.0
2024-04-12,Red Beans,kg,49.4,1,988.0
2024-04-12,Rice,kg,62.2,1,311.0
2024-04-12,Rice Flour Jelly,kg,98.8,1,988.0
2024-04-12,Soft-Boiled Eggs,pieces,2032.0,1,1016.0
2024-04-12,Soy Sauce,liter,6.9,1,345.0
2024-04-12,Spaghetti,kg,22.32,1,186.0
2024-04-12,Spices,kg,4.0,1,200.0
2024-04-12,Sugar Syrup,liter,18.06,1,602.0
2024-04-12,Vegetable Broth,liter,64.0,1,256.0
2024-04-12,Water,liter,29.800000000000004,1,596.0
2024-04-12,White Bread,kg,101.60000000000001,1,1016.0
2024-04-13,Anchovies,kg,20.490000000000002,1,683.0
2024-04-13,Bean Sprouts,kg,5.550000000000001,1,111.0
2024-04-13,Beef,kg,24.119999999999997,1,134.0
2024-04-13,Beef Bacon,kg,32.550000000000004,1,651.0
2024-04-13,Black Pepper,kg,1.302,1,651.0
2024-04-13,Black Pepper Sauce,liter,12.850000000000001,1,257.0
2024-04-13,Black Tea,kg,21.715,2,4343.0
2024-04-13,Butter,kg,28.36,1,1418.0
2024-04-13,Cheese,kg,19.53,1,651.0
2024-04-13,Chicken,kg,110.32,2,607.0
2024-04-13,Chicken Thigh,kg,51.400000000000006,1,257.0
2024-04-13,Chili,kg,1.34,1,134.0
2024-04-13,Chili Sauce,liter,11.08,1,554.0
2024-04-13,Chives,kg,1.11,1,111.0
2024-04-13,Cockles,kg,5.550000000000001,1,111.0
2024-04-13,Coconut Milk,liter,296.05,3,1929.0
2024-04-13,Coleslaw,kg,25.700000000000003,1,257.0
2024-04-13,Condensed Milk,liter,165.75,1,3315.0
2024-04-13,Cream,liter,14.3,1,143.0
2024-04-13,Cucumber,kg,21.330000000000002,2,711.0
2024-04-13,Curry,liter,111.9,1,1119.0
2024-04-13,Egg,pieces,1802.0,2,1802.0
2024-04-13,Eggs,pieces,651.0,1,651.0
2024-04-13,Evaporated Milk,liter,165.75,1,3315.0
2024-04-13,Fish Broth,liter,47.1,1,157.0
2024-04-13,Flat Rice Noodles,kg,16.65,1,111.0
2024-04-13,Flour,kg,111.9,1,1119.0
2024-04-13,Fries,kg,38.55,1,257.0
2024-04-13,Galangal,kg,1.34,1,134.0
2024-04-13,Garlic,kg,7.5,3,750.0
2024-04-13,Ghee,kg,22.38,1,1119.0
2024-04-13,Ginger,kg,6.07,2,607.0
2024-04-13,Kaya,kg,42.54,1,1418.0
2024-04-13,Lemon,kg,30.839999999999996,1,1028.0
2024-04-13,Lemongrass,kg,1.34,1,134.0
2024-04-13,Mint,kg,0.785,1,157.0
2024-04-13,Mushrooms,kg,21.45,1,143.0
2024-04-13,Onion,kg,7.15,1,143.0
2024-04-13,Palm Sugar,kg,55.6,1,1112.0
2024-04-13,Peanuts,kg,20.490000000000002,1,683.0
2024-04-13,Prawns,kg,8.88,1,111.0
2024-04-13,Red Beans,kg,55.6,1,1112.0
2024-04-13,Rice,kg,233.74,2,1237.0
2024-04-13,Rice Flour Jelly,kg,111.2,1,1112.0
2024-04-13,Rice Noodles,kg,23.55,1,157.0
2024-04-13,Sambal,kg,20.490000000000002,1,683.0
2024-04-13,Shrimp Paste,kg,1.57,1,157.0
2024-04-13,Soft-Boiled Eggs,pieces,2836.0,1,1418.0
2024-04-13,Soy Sauce,liter,2.22,1,111.0
2024-04-13,Spaghetti,kg,78.12,1,651.0
2024-04-13,Spices,kg,2.68,1,134.0
2024-04-13,Sugar Syrup,liter,30.839999999999996,1,1028.0
2024-04-13,Tamarind,kg,1.57,1,157.0
2024-04-13,Tandoori Masala,kg,1.06,1,53.0
2024-04-13,Vegetable Broth,liter,35.75,1,143.0
2024-04-13,Water,liter,55.95,1,1119.0
2024-04-13,White Bread,kg,141.8,1,1418.0
2024-04-13,Yogurt,liter,5.300000000000001,1,53.0
2024-04-14,Anchovies,kg,25.47,1,849.0
2024-04-14,Bean Sprouts,kg,19.75,1,395.0
2024-04-14,Beef,kg,0.0,1,0.0
2024-04-14,Beef Bacon,kg,13.4,1,268.0
2024-04-14,Black Pepper,kg,0.536,1,268.0
2024-04-14,Black Pepper Sauce,liter,12.700000000000001,1,254.0
2024-04-14,Black Tea,kg,34.54,2,6908.0
2024-04-14,Butter,kg,70.60000000000001,1,3530.0
2024-04-14,Cheese,kg,8.04,1,268.0
2024-04-14,Chicken,kg,131.20000000000002,1,656.0
2024-04-14,Chicken Thigh,kg,50.800000000000004,1,254.0
2024-04-14,Chili,kg,0.0,1,0.0
2024-04-14,Chives,kg,3.95,1,395.0
2024-04-14,Cockles,kg,19.75,1,395.0
2024-04-14,Coconut Milk,liter,492.45,3,3283.0
2024-04-14,Coleslaw,kg,25.400000000000002,1,254.0
2024-04-14,Condensed Milk,liter,245.85000000000002,1,4917.0
2024-04-14,Cream,liter,1.3,1,13.0
2024-04-14,Cucumber,kg,7.92,1,264.0
2024-04-14,Curry,liter,77.9,1,779.0
2024-04-14,Egg,pieces,1628.0,2,1628.0
2024-04-14,Eggs,pieces,268.0,1,268.0
2024-04-14,Evaporated Milk,liter,245.85000000000002,1,4917.0
2024-04-14,Fish Broth,liter,79.2,1,264.0
2024-04-14,Flat Rice Noodles,kg,59.24999999999999,1,395.0
2024-04-14,Flour,kg,77.9,1,779.0
2024-04-14,Fries,kg,38.1,1,254.0
2024-04-14,Galangal,kg,0.0,1,0.0
2024-04-14,Garlic,kg,6.69,2,669.0
2024-04-14,Ghee,kg,15.580000000000002,1,779.0
2024-04-14,Ginger,kg,6.5600000000000005,1,656.0
2024-04-14,Kaya,kg,105.89999999999999,1,3530.0
2024-04-14,Lemon,kg,59.73,1,1991.0
2024-04-14,Lemongrass,kg,0.0,1,0.0
2024-04-14,Mint,kg,1.32,1,264.0
2024-04-14,Mushrooms,kg,1.95,1,13.0
2024-04-14,Onion,kg,0.65,1,13.0
2024-04-14,Palm Sugar,kg,121.7,1,2434.0
2024-04-14,Peanuts,kg,25.47,1,849.0
2024-04-14,Prawns,kg,31.6,1,395.0
2024-04-14,Red Beans,kg,121.7,1,2434.0
2024-04-14,Rice,kg,152.82,1,849.0
2024-04-14,Rice Flour Jelly,kg,243.4,1,2434.0
2024-04-14,Rice Noodles,kg,39.6,1,264.0
2024-04-14,Sambal,kg,25.47,1,849.0
2024-04-14,Shrimp Paste,kg,2.64,1,264.0
2024-04-14,Soft-Boiled Eggs,pieces,7060.0,1,3530.0
2024-04-14,Soy Sauce,liter,7.9,1,395.0
2024-04-14,Spaghetti,kg,32.16,1,268.0
2024-04-14,Spices,kg,0.0,1,0.0
2024-04-14,Sugar Syrup,liter,59.73,1,1991.0
2024-04-14,Tamarind,kg,2.64,1,264.0
2024-04-14,Tandoori Masala,kg,13.120000000000001,1,656.0
2024-04-14,Vegetable Broth,liter,3.25,1,13.0
2024-04-14,Water,liter,38.95,1,779.0
2024-04-14,White Bread,kg,353.0,1,3530.0
2024-04-14,Yogurt,liter,65.60000000000001,1,656.0
2024-04-15,Anchovies,kg,26.189999999999998,1,873.0
2024-04-15,Bean Sprouts,kg,12.9,1,258.0
2024-04-15,Beef,kg,10.08,1,56.0
2024-04-15,Beef Bacon,kg,1.1500000000000001,1,23.0
2024-04-15,Black Pepper,kg,0.046,1,23.0
2024-04-15,Black Pepper Sauce,liter,7.4,1,148.0
2024-04-15,Black Tea,kg,10.765,2,2153.0
2024-04-15,Butter,kg,41.22,1,2061.0
2024-04-15,Cheese,kg,0.69,1,23.0
2024-04-15,Chicken,kg,74.14,2,407.0
2024-04-15,Chicken Thigh,kg,29.6,1,148.0
2024-04-15,Chili,kg,0.56,1,56.0
2024-04-15,Chili Sauce,liter,7.260000000000001,1,363.0
2024-04-15,Chives,kg,2.58,1,258.0
2024-04-15,Cockles,kg,12.9,1,258.0
2024-04-15,Coconut Milk,liter,158.35,3,1037.0
2024-04-15,Coleslaw,kg,14.8,1,148.0
2024-04-15,Condensed Milk,liter,78.15,1,1563.0
2024-04-15,Cucumber,kg,10.89,1,363.0
2024-04-15,Curry,liter,113.80000000000001,1,1138.0
2024-04-15,Egg,pieces,2011.0,2,2011.0
2024-04-15,Eggs,pieces,23.0,1,23.0
2024-04-15,Evaporated Milk,liter,78.15,1,1563.0
2024-04-15,Flat Rice Noodles,kg,38.699999999999996,1,258.0
2024-04-15,Flour,kg,113.80000000000001,1,1138.0
2024-04-15,Fries,kg,22.2,1,148.0
2024-04-15,Galangal,kg,0.56,1,56.0
2024-04-15,Garlic,kg,4.07,2,407.0
2024-04-15,Ghee,kg,22.759999999999998,1,1138.0
2024-04-15,Ginger,kg,4.07,2,407.0
2024-04-15,Kaya,kg,61.83,1,2061.0
2024-04-15,Lemon,kg,17.7,1,590.0
2024-04-15,Lemongrass,kg,0.56,1,56.0
2024-04-15,Palm Sugar,kg,5.4,1,108.0
2024-04-15,Peanuts,kg,26.189999999999998,1,873.0
2024-04-15,Prawns,kg,20.64,1,258.0
2024-04-15,Red Beans,kg,5.4,1,108.0
2024-04-15,Rice,kg,229.73999999999998,2,1236.0
2024-04-15,Rice Flour Jelly,kg,10.8,1,108.0
2024-04-15,Sambal,kg,26.189999999999998,1,873.0
2024-04-15,Soft-Boiled Eggs,pieces,4122.0,1,2061.0
2024-04-15,Soy Sauce,liter,5.16,1,258.0
2024-04-15,Spaghetti,kg,2.76,1,23.0
2024-04-15,Spices,kg,1.12,1,56.0
2024-04-15,Sugar Syrup,liter,17.7,1,590.0
2024-04-15,Tandoori Masala,kg,0.88,1,44.0
2024-04-15,Water,liter,56.900000000000006,1,1138.0
2024-04-15,White Bread,kg,206.1,1,2061.0
2024-04-15,Yogurt,liter,4.4,1,44.0
2024-04-16,Anchovies,kg,22.65,1,755.0
2024-04-16,Bean Sprouts,kg,34.55,1,691.0
2024-04-16,Beef,kg,9.0,1,50.0
2024-04-16,Beef Bacon,kg,13.200000000000001,1,264.0
2024-04-16,Black Pepper,kg,0.528,1,264.0
2024-04-16,Black Pepper Sauce,liter,19.950000000000003,1,399.0
2024-04-16,Black Tea,kg,9.74,2,1948.0
2024-04-16,Butter,kg,15.2,1,760.0
2024-04-16,Cheese,kg,7.92,1,264.0
2024-04-16,Chicken,kg,0.0,1,0.0
2024-04-16,Chicken Thigh,kg,79.80000000000001,1,399.0
2024-04-16,Chili,kg,0.5,1,50.0
2024-04-16,Chives,kg,6.91,1,691.0
2024-04-16,Cockles,kg,34.55,1,691.0
2024-04-16,Coconut Milk,liter,170.95,3,1123.0
2024-04-16,Coleslaw,kg,39.900000000000006,1,399.0
2024-04-16,Condensed Milk,liter,59.900000000000006,1,1198.0
2024-04-16,Cream,liter,1.2000000000000002,1,12.0
2024-04-16,Cucumber,kg,5.069999999999999,1,169.0
2024-04-16,Curry,liter,87.2,1,872.0
2024-04-16,Egg,pieces,1627.0,2,1627.0
2024-04-16,Eggs,pieces,264.0,1,264.0
2024-04-16,Evaporated Milk,liter,59.900000000000006,1,1198.0
2024-04-16,Fish Broth,liter,50.699999999999996,1,169.0
2024-04-16,Flat Rice Noodles,kg,103.65,1,691.0
2024-04-16,Flour,kg,87.2,1,872.0
2024-04-16,Fries,kg,59.849999999999994,1,399.0
2024-04-16,Galangal,kg,0.5,1,50.0
2024-04-16,Garlic,kg,0.12,2,12.0
2024-04-16,Ghee,kg,17.439999999999998,1,872.0
2024-04-16,Ginger,kg,0.0,1,0.0
2024-04-16,Kaya,kg,22.799999999999997,1,760.0
2024-04-16,Lemon,kg,22.499999999999996,1,750.0
2024-04-16,Lemongrass,kg,0.5,1,50.0
2024-04-16,Mint,kg,0.845,1,169.0
2024-04-16,Mushrooms,kg,1.7999999999999998,1,12.0
2024-04-16,Onion,kg,0.6000000000000001,1,12.0
2024-04-16,Palm Sugar,kg,15.9,1,318.0
2024-04-16,Peanuts,kg,22.65,1,755.0
2024-04-16,Prawns,kg,55.28,1,691.0
2024-04-16,Red Beans,kg,15.9,1,318.0
2024-04-16,Rice,kg,135.89999999999998,1,755.0
2024-04-16,Rice Flour Jelly,kg,31.8,1,318.0
2024-04-16,Rice Noodles,kg,25.349999999999998,1,169.0
2024-04-16,Sambal,kg,22.65,1,755.0
2024-04-16,Shrimp Paste,kg,1.69,1,169.0
2024-04-16,Soft-Boiled Eggs,pieces,1520.0,1,760.0
2024-04-16,Soy Sauce,liter,13.82,1,691.0
2024-04-16,Spaghetti,kg,31.68,1,264.0
2024-04-16,Spices,kg,1.0,1,50.0
2024-04-16,Sugar Syrup,liter,22.499999999999996,1,750.0
2024-04-16,Tamarind,kg,1.69,1,169.0
2024-04-16,Tandoori Masala,kg,0.0,1,0.0
2024-04-16,Vegetable Broth,liter,3.0,1,12.0
2024-04-16,Water,liter,43.6,1,872.0
2024-04-16,White Bread,kg,76.0,1,760.0
2024-04-16,Yogurt,liter,0.0,1,0.0
2024-04-17,Anchovies,kg,19.169999999999998,1,639.0
2024-04-17,Bean Sprouts,kg,15.15,1,303.0
2024-04-17,Beef,kg,18.18,1,101.0
2024-04-17,Beef Bacon,kg,7.7,1,154.0
2024-04-17,Black Pepper,kg,0.308,1,154.0
2024-04-17,Black Pepper Sauce,liter,41.35,1,827.0
2024-04-17,Black Tea,kg,9.030000000000001,2,1806.0
2024-04-17,Butter,kg,29.64,1,1482.0
2024-04-17,Cheese,kg,4.62,1,154.0
2024-04-17,Chicken,kg,97.48,2,528.0
2024-04-17,Chicken Thigh,kg,165.4,1,827.0
2024-04-17,Chili,kg,1.01,1,101.0
2024-04-17,Chili Sauce,liter,8.120000000000001,1,406.0
2024-04-17,Chives,kg,3.0300000000000002,1,303.0
2024-04-17,Cockles,kg,15.15,1,303.0
2024-04-17,Coconut Milk,liter,272.2,3,1781.0
2024-04-17,Coleslaw,kg,82.7,1,827.0
2024-04-17,Condensed Milk,liter,46.300000000000004,1,926.0
2024-04-17,Cream,liter,13.000000000000002,1,130.0
2024-04-17,Cucumber,kg,12.18,1,406.0
2024-04-17,Curry,liter,116.30000000000001,1,1163.0
2024-04-17,Egg,pieces,1802.0,2,1802.0
2024-04-17,Eggs,pieces,154.0,1,154.0
2024-04-17,Evaporated Milk,liter,46.300000000000004,1,926.0
2024-04-17,Flat Rice Noodles,kg,45.449999999999996,1,303.0
2024-04-17,Flour,kg,116.30000000000001,1,1163.0
2024-04-17,Fries,kg,124.05,1,827.0
2024-04-17,Galangal,kg,1.01,1,101.0
2024-04-17,Garlic,kg,6.58,3,658.0
2024-04-17,Ghee,kg,23.259999999999998,1,1163.0
2024-04-17,Ginger,kg,5.28,2,528.0
2024-04-17,Kaya,kg,44.46,1,1482.0
2024-04-17,Lemon,kg,26.4,1,880.0
2024-04-17,Lemongrass,kg,1.01,1,101.0
2024-04-17,Mushrooms,kg,19.5,1,130.0
2024-04-17,Onion,kg,6.500000000000001,1,130.0
2024-04-17,Palm Sugar,kg,52.050000000000004,1,1041.0
2024-04-17,Peanuts,kg,19.169999999999998,1,639.0
2024-04-17,Prawns,kg,24.240000000000002,1,303.0
2024-04-17,Red Beans,kg,52.050000000000004,1,1041.0
2024-04-17,Rice,kg,196.22,2,1045.0
2024-04-17,Rice Flour Jelly,kg,104.10000000000001,1,1041.0
2024-04-17,Sambal,kg,19.169999999999998,1,639.0
2024-04-17,Soft-Boiled Eggs,pieces,2964.0,1,1482.0
2024-04-17,Soy Sauce,liter,6.0600000000000005,1,303.0
2024-04-17,Spaghetti,kg,18.48,1,154.0
2024-04-17,Spices,kg,2.02,1,101.0
2024-04-17,Sugar Syrup,liter,26.4,1,880.0
2024-04-17,Tandoori Masala,kg,2.44,1,122.0
2024-04-17,Vegetable Broth,liter,32.5,1,130.0
2024-04-17,Water,liter,58.150000000000006,1,1163.0
2024-04-17,White Bread,kg,148.2,1,1482.0
2024-04-17,Yogurt,liter,12.200000000000001,1,122.0
2024-04-18,Anchovies,kg,31.08,1,1036.0
2024-04-18,Bean Sprouts,kg,17.5,1,350.0
2024-04-18,Beef,kg,32.94,1,183.0
2024-04-18,Black Pepper Sauce,liter,15.15,1,303.0
2024-04-18,Black Tea,kg,20.86,2,4172.0
2024-04-18,Butter,kg,19.14,1,957.0
2024-04-18,Chicken,kg,89.4,1,447.0
2024-04-18,Chicken Thigh,kg,60.6,1,303.0
2024-04-18,Chili,kg,1.83,1,183.0
2024-04-18,Chives,kg,3.5,1,350.0
2024-04-18,Cockles,kg,17.5,1,350.0
2024-04-18,Coconut Milk,liter,360.75,3,2344.0
2024-04-18,Coleslaw,kg,30.3,1,303.0
2024-04-18,Condensed Milk,liter,139.25,1,2785.0
2024-04-18,Cream,liter,17.0,1,170.0
2024-04-18,Curry,liter,225.60000000000002,1,2256.0
2024-04-18,Egg,pieces,3292.0,2,3292.0
2024-04-18,Evaporated Milk,liter,139.25,1,2785.0
2024-04-18,Flat Rice Noodles,kg,52.5,1,350.0
2024-04-18,Flour,kg,225.60000000000002,1,2256.0
2024-04-18,Fries,kg,45.45,1,303.0
2024-04-18,Galangal,kg,1.83,1,183.0
2024-04-18,Garlic,kg,6.17,2,617.0
2024-04-18,Ghee,kg,45.120000000000005,1,2256.0
2024-04-18,Ginger,kg,4.470000000000001,1,447.0
2024-04-18,Kaya,kg,28.71,1,957.0
2024-04-18,Lemon,kg,41.61,1,1387.0
2024-04-18,Lemongrass,kg,1.83,1,183.0
2024-04-18,Mushrooms,kg,25.5,1,170.0
2024-04-18,Onion,kg,8.5,1,170.0
2024-04-18,Palm Sugar,kg,56.25,1,1125.0
2024-04-18,Peanuts,kg,31.08,1,1036.0
2024-04-18,Prawns,kg,28.0,1,350.0
2024-04-18,Red Beans,kg,56.25,1,1125.0
2024-04-18,Rice,kg,186.48000000000002,1,1036.0
2024-04-18,Rice Flour Jelly,kg,112.5,1,1125.0
2024-04-18,Sambal,kg,31.08,1,1036.0
2024-04-18,Soft-Boiled Eggs,pieces,1914.0,1,957.0
2024-04-18,Soy Sauce,liter,7.0,1,350.0
2024-04-18,Spices,kg,3.66,1,183.0
2024-04-18,Sugar Syrup,liter,41.61,1,1387.0
2024-04-18,Tandoori Masala,kg,8.940000000000001,1,447.0
2024-04-18,Vegetable Broth,liter,42.5,1,170.0
2024-04-18,Water,liter,112.80000000000001,1,2256.0
2024-04-18,White Bread,kg,95.7,1,957.0
2024-04-18,Yogurt,liter,44.7,1,447.0
2024-04-19,Anchovies,kg,23.25,1,775.0
2024-04-19,Bean Sprouts,kg,15.100000000000001,1,302.0
2024-04-19,Beef,kg,23.22,1,129.0
2024-04-19,Beef Bacon,kg,10.350000000000001,1,207.0
2024-04-19,Black Pepper,kg,0.41400000000000003,1,207.0
2024-04-19,Black Tea,kg,6.41,2,1282.0
2024-04-19,Butter,kg,31.92,1,1596.0
2024-04-19,Cheese,kg,6.21,1,207.0
2024-04-19,Chicken,kg,98.80000000000001,1,494.0
2024-04-19,Chili,kg,1.29,1,129.0
2024-04-19,Chives,kg,3.02,1,302.0
2024-04-19,Cockles,kg,15.100000000000001,1,302.0
2024-04-19,Coconut Milk,liter,161.7,3,1035.0
2024-04-19,Condensed Milk,liter,56.00000000000001,1,1120.0
2024-04-19,Cream,liter,0.0,1,0.0
2024-04-19,Curry,liter,99.60000000000001,1,996.0
2024-04-19,Egg,pieces,1771.0,2,1771.0
2024-04-19,Eggs,pieces,207.0,1,207.0
2024-04-19,Evaporated Milk,liter,56.00000000000001,1,1120.0
2024-04-19,Flat Rice Noodles,kg,45.3,1,302.0
2024-04-19,Flour,kg,99.60000000000001,1,996.0
2024-04-19,Galangal,kg,1.29,1,129.0
2024-04-19,Garlic,kg,4.9399999999999995,2,494.0
2024-04-19,Ghee,kg,19.92,1,996.0
2024-04-19,Ginger,kg,4.9399999999999995,1,494.0
2024-04-19,Kaya,kg,47.88,1,1596.0
2024-04-19,Lemon,kg,4.859999999999999,1,162.0
2024-04-19,Lemongrass,kg,1.29,1,129.0
2024-04-19,Mushrooms,kg,0.0,1,0.0
2024-04-19,Onion,kg,0.0,1,0.0
2024-04-19,Palm Sugar,kg,6.550000000000001,1,131.0
2024-04-19,Peanuts,kg,23.25,1,775.0
2024-04-19,Prawns,kg,24.16,1,302.0
2024-04-19,Red Beans,kg,6.550000000000001,1,131.0
2024-04-19,Rice,kg,139.5,1,775.0
2024-04-19,Rice Flour Jelly,kg,13.100000000000001,1,131.0
2024-04-19,Sambal,kg,23.25,1,775.0
2024-04-19,Soft-Boiled Eggs,pieces,3192.0,1,1596.0
2024-04-19,Soy Sauce,liter,6.04,1,302.0
2024-04-19,Spaghetti,kg,24.84,1,207.0
2024-04-19,Spices,kg,2.58,1,129.0
2024-04-19,Sugar Syrup,liter,4.859999999999999,1,162.0
2024-04-19,Tandoori Masala,kg,9.879999999999999,1,494.0
2024-04-19,Vegetable Broth,liter,0.0,1,0.0
2024-04-19,Water,liter,49.800000000000004,1,996.0
2024-04-19,White Bread,kg,159.60000000000002,1,1596.0
2024-04-19,Yogurt,liter,49.400000000000006,1,494.0
2024-04-20,Anchovies,kg,13.95,1,465.0
2024-04-20,Bean Sprouts,kg,20.450000000000003,1,409.0
2024-04-20,Beef,kg,61.559999999999995,1,342.0
2024-04-20,Beef Bacon,kg,22.25,1,445.0
2024-04-20,Black Pepper,kg,0.89,1,445.0
2024-04-20,Black Pepper Sauce,liter,19.150000000000002,1,383.0
2024-04-20,Black Tea,kg,10.49,2,2098.0
2024-04-20,Butter,kg,105.7,1,5285.0
2024-04-20,Cheese,kg,13.349999999999998,1,445.0
2024-04-20,Chicken,kg,123.78,2,680.0
2024-04-20,Chicken Thigh,kg,76.60000000000001,1,383.0
2024-04-20,Chili,kg,3.42,1,342.0
2024-04-20,Chili Sauce,liter,12.22,1,611.0
2024-04-20,Chives,kg,4.09,1,409.0
2024-04-20,Cockles,kg,20.450000000000003,1,409.0
2024-04-20,Coconut Milk,liter,510.15000000000003,3,3287.0
2024-04-20,Coleslaw,kg,38.300000000000004,1,383.0
2024-04-20,Condensed Milk,liter,66.55,1,1331.0
2024-04-20,Cream,liter,27.800000000000004,1,278.0
2024-04-20,Cucumber,kg,24.09,2,803.0
2024-04-20,Curry,liter,98.4,1,984.0
2024-04-20,Egg,pieces,1449.0,2,1449.0
2024-04-20,Eggs,pieces,445.0,1,445.0
2024-04-20,Evaporated Milk,liter,66.55,1,1331.0
2024-04-20,Fish Broth,liter,57.599999999999994,1,192.0
2024-04-20,Flat Rice Noodles,kg,61.349999999999994,1,409.0
2024-04-20,Flour,kg,98.4,1,984.0
2024-04-20,Fries,kg,57.449999999999996,1,383.0
2024-04-20,Galangal,kg,3.42,1,342.0
2024-04-20,Garlic,kg,9.58,3,958.0
2024-04-20,Ghee,kg,19.68,1,984.0
2024-04-20,Ginger,kg,6.800000000000001,2,680.0
2024-04-20,Kaya,kg,158.54999999999998,1,5285.0
2024-04-20,Lemon,kg,23.009999999999998,1,767.0
2024-04-20,Lemongrass,kg,3.42,1,342.0
2024-04-20,Mint,kg,0.96,1,192.0
2024-04-20,Mushrooms,kg,41.699999999999996,1,278.0
2024-04-20,Onion,kg,13.900000000000002,1,278.0
2024-04-20,Palm Sugar,kg,124.00000000000001,1,2480.0
2024-04-20,Peanuts,kg,13.95,1,465.0
2024-04-20,Prawns,kg,32.72,1,409.0
2024-04-20,Red Beans,kg,124.00000000000001,1,2480.0
2024-04-20,Rice,kg,205.90000000000003,2,1076.0
2024-04-20,Rice Flour Jelly,kg,248.00000000000003,1,2480.0
2024-04-20,Rice Noodles,kg,28.799999999999997,1,192.0
2024-04-20,Sambal,kg,13.95,1,465.0
2024-04-20,Shrimp Paste,kg,1.92,1,192.0
2024-04-20,Soft-Boiled Eggs,pieces,10570.0,1,5285.0
2024-04-20,Soy Sauce,liter,8.18,1,409.0
2024-04-20,Spaghetti,kg,53.39999999999999,1,445.0
2024-04-20,Spices,kg,6.84,1,342.0
2024-04-20,Sugar Syrup,liter,23.009999999999998,1,767.0
2024-04-20,Tamarind,kg,1.92,1,192.0
2024-04-20,Tandoori Masala,kg,1.3800000000000001,1,69.0
2024-04-20,Vegetable Broth,liter,69.5,1,278.0
2024-04-20,Water,liter,49.2,1,984.0
2024-04-20,White Bread,kg,528.5,1,5285.0
2024-04-20,Yogurt,liter,6.9,1,69.0
2024-04-21,Anchovies,kg,11.1,1,370.0
2024-04-21,Bean Sprouts,kg,10.5,1,210.0
2024-04-21,Beef,kg,33.3,1,185.0
2024-04-21,Beef Bacon,kg,22.400000000000002,1,448.0
2024-04-21,Black Pepper,kg,0.896,1,448.0
2024-04-21,Black Pepper Sauce,liter,55.900000000000006,1,1118.0
2024-04-21,Black Tea,kg,7.965,2,1593.0
2024-04-21,Butter,kg,33.38,1,1669.0
2024-04-21,Cheese,kg,13.44,1,448.0
2024-04-21,Chicken,kg,48.2,1,241.0
2024-04-21,Chicken Thigh,kg,223.60000000000002,1,1118.0
2024-04-21,Chili,kg,1.85,1,185.0
2024-04-21,Chives,kg,2.1,1,210.0
2024-04-21,Cockles,kg,10.5,1,210.0
2024-04-21,Coconut Milk,liter,180.55,3,1142.0
2024-04-21,Coleslaw,kg,111.80000000000001,1,1118.0
2024-04-21,Condensed Milk,liter,61.150000000000006,1,1223.0
2024-04-21,Curry,liter,89.70000000000002,1,897.0
2024-04-21,Egg,pieces,1267.0,2,1267.0
2024-04-21,Eggs,pieces,448.0,1,448.0
2024-04-21,Evaporated Milk,liter,61.150000000000006,1,1223.0
2024-04-21,Flat Rice Noodles,kg,31.5,1,210.0
2024-04-21,Flour,kg,89.70000000000002,1,897.0
2024-04-21,Fries,kg,167.7,1,1118.0
2024-04-21,Galangal,kg,1.85,1,185.0
2024-04-21,Garlic,kg,2.41,1,241.0
2024-04-21,Ghee,kg,17.94,1,897.0
2024-04-21,Ginger,kg,2.41,1,241.0
2024-04-21,Kaya,kg,50.06999999999999,1,1669.0
2024-04-21,Lemon,kg,11.1,1,370.0
2024-04-21,Lemongrass,kg,1.85,1,185.0
2024-04-21,Palm Sugar,kg,29.35,1,587.0
2024-04-21,Peanuts,kg,11.1,1,370.0
2024-04-21,Prawns,kg,16.8,1,210.0
2024-04-21,Red Beans,kg,29.35,1,587.0
2024-04-21,Rice,kg,66.6,1,370.0
2024-04-21,Rice Flour Jelly,kg,58.7,1,587.0
2024-04-21,Sambal,kg,11.1,1,370.0
2024-04-21,Soft-Boiled Eggs,pieces,3338.0,1,1669.0
2024-04-21,Soy Sauce,liter,4.2,1,210.0
2024-04-21,Spaghetti,kg,53.76,1,448.0
2024-04-21,Spices,kg,3.7,1,185.0
2024-04-21,Sugar Syrup,liter,11.1,1,370.0
2024-04-21,Tandoori Masala,kg,4.82,1,241.0
2024-04-21,Water,liter,44.85000000000001,1,897.0
2024-04-21,White Bread,kg,166.90000000000003,1,1669.0
2024-04-21,Yogurt,liter,24.1,1,241.0
2024-04-22,Anchovies,kg,20.1,1,670.0
2024-04-22,Bean Sprouts,kg,0.0,1,0.0
2024-04-22,Beef,kg,98.99999999999999,1,550.0
2024-04-22,Beef Bacon,kg,13.75,1,275.0
